지점번호,지점명,일시,평균기온,최고기온,최고기온시각,최저기온,최저기온시각
108,서울,2014-08-18,22.3,24.4,1446,20.9,702
108,서울,2014-08-19,22.3,25.3,1632,20.4,405
108,서울,2014-08-20,24.8,28,1524,22.4,432
108,서울,2014-08-21,23.1,24.6,001,21.8,2203
108,서울,2014-08-22,24.7,28.2,1403,21.8,304
108,서울,2014-08-23,25.2,29.7,1519,22.8,2346
108,서울,2014-08-24,25.6,30.7,1323,20.7,643
108,서울,2014-08-25,25.9,28.6,1502,24.1,549
108,서울,2014-08-26,25.4,29.6,1343,21.6,2322
108,서울,2014-08-27,24.6,28.6,1427,21.1,240
108,서울,2014-08-28,25.1,30.7,1538,19.8,622
108,서울,2014-08-29,25.2,30.1,1457,21,626
108,서울,2014-08-30,24.6,30.7,1442,19.9,610
108,서울,2014-08-31,24.1,29,1539,20.7,553
108,서울,2014-09-01,24.1,29.7,1331,20.4,523
108,서울,2014-09-02,23.1,27.7,1319,19.3,240000
108,서울,2014-09-03,19.1,20.6,1542,17.4,308
108,서울,2014-09-04,22.4,27.6,1438,18,615
108,서울,2014-09-05,23.8,29,1609,20,617
108,서울,2014-09-06,25.2,30.8,1411,20.3,608
108,서울,2014-09-07,25.3,31.3,1415,19.8,613
108,서울,2014-09-08,24.8,30.2,1443,20.6,602
108,서울,2014-09-09,23.3,28.2,1451,19.9,2358
108,서울,2014-09-10,22.4,28.9,1527,16.7,629
108,서울,2014-09-11,23.3,29.2,1528,17.5,621
108,서울,2014-09-12,21.3,26.6,1355,18.6,550
108,서울,2014-09-13,23.1,28.3,1441,18.6,614
108,서울,2014-09-14,23,28.4,1343,18.2,608
108,서울,2014-09-15,23.1,27.5,1404,20.6,2340
108,서울,2014-09-16,21.3,27,1430,15.8,640
108,서울,2014-09-17,20.2,22.6,1426,17.6,628
108,서울,2014-09-18,20.6,27,1545,16.2,603
108,서울,2014-09-19,21.4,28.4,1506,14.9,609
108,서울,2014-09-20,21.6,28.1,1616,15.4,607
108,서울,2014-09-21,20.2,25.6,1553,17.5,356
108,서울,2014-09-22,21.4,27.9,1539,15,611
108,서울,2014-09-23,23,29,1445,18.1,544
108,서울,2014-09-24,20.3,23.8,1602,18,1012
108,서울,2014-09-25,22.2,27.7,1429,17.7,704
108,서울,2014-09-26,21,24.2,1543,18.6,512
108,서울,2014-09-27,21.4,25.1,1338,18.3,616
108,서울,2014-09-28,21.7,24.7,1521,19.2,627
108,서울,2014-09-29,19.4,20.7,001,17.7,2357
108,서울,2014-09-30,18.9,23.7,1500,15.4,529
108,서울,2014-10-01,19.2,24.4,1452,14.9,458
108,서울,2014-10-02,18.1,20.1,1430,17.1,2323
108,서울,2014-10-03,16.1,20.8,1600,13.4,2358
108,서울,2014-10-04,16.9,23,1402,11.6,506
108,서울,2014-10-05,17.1,23.2,1535,12.5,628
108,서울,2014-10-06,16.6,22.6,1514,10.5,702
108,서울,2014-10-07,16.1,22.5,1305,11.6,633
108,서울,2014-10-08,16.7,23.6,1419,10,630
108,서울,2014-10-09,18.6,25.4,1517,12.4,423
108,서울,2014-10-10,19,26.3,1336,12.5,648
108,서울,2014-10-11,19.4,25.6,1539,13.6,643
108,서울,2014-10-12,21.2,29,1415,13.9,653
108,서울,2014-10-13,17.4,21.7,1226,11,2352
108,서울,2014-10-14,13.8,20,1348,8.5,619
108,서울,2014-10-15,13.8,20,1434,8.9,612
108,서울,2014-10-16,13.2,18,1442,9.3,240000
108,서울,2014-10-17,13.6,21.2,1431,6.6,652
108,서울,2014-10-18,15.5,22.5,1529,9.4,700
108,서울,2014-10-19,17,22.7,1319,11.2,656
108,서울,2014-10-20,14.4,17.1,001,12.9,520
108,서울,2014-10-21,13.8,15.7,001,11.9,2344
108,서울,2014-10-22,13.6,18.7,1251,10.4,628
108,서울,2014-10-23,13.8,20.6,1421,8.5,641
108,서울,2014-10-24,15.1,21,1531,9.9,553
108,서울,2014-10-25,16.5,22.2,1452,12.9,351
108,서울,2014-10-26,16,19.9,1247,11.6,2356
108,서울,2014-10-27,10.7,16.9,1336,6.1,724
108,서울,2014-10-28,10.2,19.4,1507,2.7,703
108,서울,2014-10-29,12.1,20.8,1539,4.9,655
108,서울,2014-10-30,14.2,20.8,1358,7.7,641
108,서울,2014-10-31,15,18.2,1401,12.8,620
108,서울,2014-11-01,17.3,22.9,1400,15.1,513
108,서울,2014-11-02,12,15.4,1508,7.1,2357
108,서울,2014-11-03,9.3,14.8,1517,3.8,613
108,서울,2014-11-04,11.3,18.5,1415,5.4,654
108,서울,2014-11-05,12.4,18.4,1300,6.4,615
108,서울,2014-11-06,13.5,17.7,1338,9.5,240000
108,서울,2014-11-07,9.8,16.5,1357,5.1,638
108,서울,2014-11-08,9.9,15.1,1537,6.9,338
108,서울,2014-11-09,10,15.5,1437,6.3,643
108,서울,2014-11-10,9.4,16.5,1506,3.5,731
108,서울,2014-11-11,9.4,14.5,1419,4.6,723
108,서울,2014-11-12,6,10,220,-1.3,2338
108,서울,2014-11-13,-0.2,4.3,1544,-3.1,716
108,서울,2014-11-14,4.2,10,1522,-1.4,036
108,서울,2014-11-15,4.1,9.5,1437,-0.5,619
108,서울,2014-11-16,6.6,12.4,1417,2.6,742
108,서울,2014-11-17,6.2,9,1335,3.8,2358
108,서울,2014-11-18,5,10.4,1438,1.7,804
108,서울,2014-11-19,5.6,12.6,1413,-0.6,737
108,서울,2014-11-20,7.9,14.6,1412,2.7,711
108,서울,2014-11-21,11.3,16.5,1324,5.9,710
108,서울,2014-11-22,11,12.7,020,8,2359
108,서울,2014-11-23,9,12.3,1406,6.3,725
108,서울,2014-11-24,9.8,13.2,1418,8,541
108,서울,2014-11-25,10.2,15.1,1310,6.6,526
108,서울,2014-11-26,11,16.3,1535,8.2,308
108,서울,2014-11-27,10.4,14.9,1558,6.7,432
108,서울,2014-11-28,8.8,10.1,721,6.5,2354
108,서울,2014-11-29,8.3,12.8,1449,5.5,809
108,서울,2014-11-30,9.1,11.1,1529,7.2,001
108,서울,2014-12-01,-1.1,7.9,001,-7.2,2356
108,서울,2014-12-02,-5.4,-2.7,1442,-8.2,458
108,서울,2014-12-03,-3.3,-0.5,1436,-6.5,713
108,서울,2014-12-04,-4.6,-0.2,1344,-7.4,705
108,서울,2014-12-05,-6.6,-2.5,1545,-10.1,751
108,서울,2014-12-06,-5.6,-0.5,1352,-8.8,732
108,서울,2014-12-07,-3.4,0.2,1517,-8.2,155
108,서울,2014-12-08,-1.6,2.7,1439,-4.8,2343
108,서울,2014-12-09,-2.4,4.1,1517,-7.4,617
108,서울,2014-12-10,1.6,4.2,1532,-1.9,722
108,서울,2014-12-11,-1.5,3.2,057,-5.2,2326
108,서울,2014-12-12,-3.8,0.5,1221,-7,556
108,서울,2014-12-13,-5.2,-2,1429,-7.3,756
108,서울,2014-12-14,-3.6,0.6,1256,-8.6,500
108,서울,2014-12-15,-0.1,2,1308,-1.7,246
108,서울,2014-12-16,-4.9,1.7,209,-9.4,2348
108,서울,2014-12-17,-9,-5.2,1342,-11.1,716
108,서울,2014-12-18,-8.3,-2.2,1535,-13.2,712
108,서울,2014-12-19,-3.8,0,2228,-8.1,652
108,서울,2014-12-20,-1.7,2.1,630,-6.6,2335
108,서울,2014-12-21,-6.4,-1.3,1156,-9,815
108,서울,2014-12-22,-4.7,0.8,1522,-9.7,520
108,서울,2014-12-23,-1.3,1.8,1505,-5.7,536
108,서울,2014-12-24,1.7,6.4,1255,-3.1,2349
108,서울,2014-12-25,-2.6,1.8,1450,-5.9,734
108,서울,2014-12-26,-3.2,2.5,1500,-7.4,727
108,서울,2014-12-27,-1.8,5,1418,-6.3,758
108,서울,2014-12-28,-0.8,1.6,1405,-3.6,714
108,서울,2014-12-29,2.9,6.4,1318,-0.5,001
108,서울,2014-12-30,1.9,6.3,1507,-1.6,2347
108,서울,2014-12-31,-1.9,1.7,1535,-6.9,2352
108,서울,2015-01-01,-7.7,-4.3,1500,-9.8,745
108,서울,2015-01-02,-6,-1.9,1513,-9,730
108,서울,2015-01-03,-2.7,3.1,1511,-9.2,429
108,서울,2015-01-04,2.5,8.5,1521,0.2,534
108,서울,2015-01-05,3.7,7.9,1433,-1.1,409
108,서울,2015-01-06,-3.2,4,001,-7.6,2346
108,서울,2015-01-07,-5.5,-0.6,1529,-8.9,327
108,서울,2015-01-08,-5.1,-0.2,1453,-9.5,732
108,서울,2015-01-09,-2.1,3.5,1518,-6.8,753
108,서울,2015-01-10,-0.3,4.8,1530,-5.6,730
108,서울,2015-01-11,-0.4,2.5,1422,-4.3,2356
108,서울,2015-01-12,-2.7,3.7,1345,-7.3,715
108,서울,2015-01-13,0.2,5.8,1508,-5.1,528
108,서울,2015-01-14,2.5,6.1,1357,-0.3,510
108,서울,2015-01-15,2.8,9,1517,-1.1,759
108,서울,2015-01-16,0.8,3.4,1247,-2.5,2301
108,서울,2015-01-17,-4.1,0,1556,-7.7,750
108,서울,2015-01-18,-1.3,2.1,1249,-6.5,433
108,서울,2015-01-19,-0.1,3.1,1230,-4,2355
108,서울,2015-01-20,-0.9,4.4,1448,-6.4,739
108,서울,2015-01-21,2.6,6.5,1337,-1.2,725
108,서울,2015-01-22,3.1,7.1,1414,0.8,639
108,서울,2015-01-23,1.2,4.9,1631,-1.6,721
108,서울,2015-01-24,3.7,8.4,1440,0.8,731
108,서울,2015-01-25,3,5,1331,1.1,719
108,서울,2015-01-26,3.6,6.5,1628,0.2,2212
108,서울,2015-01-27,-3.6,0.5,001,-7.4,2353
108,서울,2015-01-28,-4.1,2.7,1452,-9.1,750
108,서울,2015-01-29,-1.1,3,1502,-4.6,122
108,서울,2015-01-30,-3.3,0.8,1353,-7,2319
108,서울,2015-01-31,-4.5,0.8,1536,-8.5,601
108,서울,2015-02-01,-3,3.6,1402,-8.2,741
108,서울,2015-02-02,-0.6,6.4,1542,-5.3,647
108,서울,2015-02-03,0.6,7.2,1449,-3.5,607
108,서울,2015-02-04,0.4,5.8,1444,-3.1,559
108,서울,2015-02-05,-0.1,4.8,1421,-3.8,752
108,서울,2015-02-06,0.4,6.5,1449,-4.3,708
108,서울,2015-02-07,1.2,5.7,1431,-2.7,2357
108,서울,2015-02-08,-9.8,-2.8,001,-11.9,748
108,서울,2015-02-09,-5.7,-0.1,1616,-13,601
108,서울,2015-02-10,1.7,5.8,1445,-2,034
108,서울,2015-02-11,2.7,8,1436,-0.8,2359
108,서울,2015-02-12,-2.2,1.6,1526,-4.7,750
108,서울,2015-02-13,-1.6,4,1448,-6.4,736
108,서울,2015-02-14,2,6.6,1719,-3.1,435
108,서울,2015-02-15,7.9,13,1455,3.2,747
108,서울,2015-02-16,5,7.9,001,4.1,240000
108,서울,2015-02-17,1.9,4.1,001,0.5,2358
108,서울,2015-02-18,0.8,3.3,1238,-1.5,640
108,서울,2015-02-19,2.2,8.6,1522,-2.7,651
108,서울,2015-02-20,5.2,11.4,1524,-1.3,651
108,서울,2015-02-21,5.7,6.7,001,4.8,1443
108,서울,2015-02-22,3.5,7,432,-0.7,2355
108,서울,2015-02-23,0.9,5.9,1442,-2.4,720
108,서울,2015-02-24,2.1,7.5,1519,-1.1,411
108,서울,2015-02-25,5.4,12.5,1406,0.2,424
108,서울,2015-02-26,1.2,4.7,138,-3.5,2313
108,서울,2015-02-27,-1.3,4.8,1601,-5.6,701
108,서울,2015-02-28,2.7,6.4,1622,-2,326
108,서울,2015-03-01,2.4,5.9,1436,-0.2,2356
108,서울,2015-03-02,3.9,9.7,1523,-1.9,634
108,서울,2015-03-03,2.8,6.7,1259,-1.3,2357
108,서울,2015-03-04,-2.1,1.4,1429,-4.6,657
108,서울,2015-03-05,-0.3,5.5,1542,-5.4,721
108,서울,2015-03-06,2.9,10.4,1533,-3.2,510
108,서울,2015-03-07,4.2,11,1415,-2.3,658
108,서울,2015-03-08,7.7,15.1,1537,0.4,642
108,서울,2015-03-09,2.2,8.2,001,-5.4,2346
108,서울,2015-03-10,-3.4,1,1601,-6.9,632
108,서울,2015-03-11,0.4,7.5,1534,-5.1,610
108,서울,2015-03-12,2.1,6.7,1516,-3.5,631
108,서울,2015-03-13,5.6,11,1525,1.8,2357
108,서울,2015-03-14,4.3,11.6,1445,-1.2,710
108,서울,2015-03-15,5.5,12.5,1511,0,650
108,서울,2015-03-16,9.8,18.6,1501,1.3,703
108,서울,2015-03-17,10.7,16.1,1428,6.9,457
108,서울,2015-03-18,10.7,14.4,1212,8.4,305
108,서울,2015-03-19,12.4,21,1539,6.5,650
108,서울,2015-03-20,13.4,21.9,1520,7.6,516
108,서울,2015-03-21,11.7,17.8,1457,6.9,701
108,서울,2015-03-22,8.3,14.9,1252,2.2,2358
108,서울,2015-03-23,4.6,10.1,1407,0,626
108,서울,2015-03-24,5.4,12.4,1535,-0.9,611
108,서울,2015-03-25,6.5,14.2,1527,0.1,653
108,서울,2015-03-26,7.9,14.8,1455,1.6,612
108,서울,2015-03-27,9.1,16.2,1332,3.2,551
108,서울,2015-03-28,9.7,17,1515,2.5,628
108,서울,2015-03-29,10.5,16.5,1519,7,213
108,서울,2015-03-30,13.2,20.8,1407,5.9,552
108,서울,2015-03-31,12.9,14.9,1132,10,424
108,서울,2015-04-01,12.9,17.6,1517,10,2352
108,서울,2015-04-02,14.8,21.8,1356,8.5,306
108,서울,2015-04-03,10.6,15.1,001,6.9,718
108,서울,2015-04-04,13.5,18.5,1452,8.9,620
108,서울,2015-04-05,10.5,12.2,001,10.1,1156
108,서울,2015-04-06,10.3,15.4,1412,6.9,2351
108,서울,2015-04-07,8.4,12.2,1018,5.5,521
108,서울,2015-04-08,8.3,13.7,1612,3.5,614
108,서울,2015-04-09,9.6,16.3,1439,3.8,538
108,서울,2015-04-10,11.6,19.2,1520,4.6,611
108,서울,2015-04-11,13.5,20.7,1428,6.7,635
108,서울,2015-04-12,14.9,20.4,1439,9.1,414
108,서울,2015-04-13,12,17.6,1324,7.4,2354
108,서울,2015-04-14,6.9,8,1516,5.8,2235
108,서울,2015-04-15,11.1,17,1615,5.6,152
108,서울,2015-04-16,9.9,14.8,1034,6.9,2355
108,서울,2015-04-17,10.5,16.1,1437,4.8,545
108,서울,2015-04-18,15.2,23.7,1614,5.2,539
108,서울,2015-04-19,14.5,17.3,022,11.2,2357
108,서울,2015-04-20,12.2,16.8,1622,10.3,403
108,서울,2015-04-21,14,20.9,1523,7.7,617
108,서울,2015-04-22,14.2,20.7,1532,9.3,533
108,서울,2015-04-23,14.5,20.1,1346,8,601
108,서울,2015-04-24,15.7,22.8,1444,10.4,625
108,서울,2015-04-25,15.9,23,1332,9.2,551
108,서울,2015-04-26,17.3,24.4,1549,9.9,527
108,서울,2015-04-27,18.5,24.9,1415,12.7,606
108,서울,2015-04-28,20.3,26.9,1428,12.3,603
108,서울,2015-04-29,17,18.4,001,15.8,935
108,서울,2015-04-30,21.2,28.3,1526,15.1,614
108,서울,2015-05-01,21,27.2,1509,15.9,548
108,서울,2015-05-02,20.7,26,1413,15.8,551
108,서울,2015-05-03,18.3,19.6,1819,17.1,600
108,서울,2015-05-04,16.1,20.1,1138,12.5,2356
108,서울,2015-05-05,14.2,19.9,1436,8.3,610
108,서울,2015-05-06,15.4,22,1546,9.8,534
108,서울,2015-05-07,16.5,24,1306,10.6,530
108,서울,2015-05-08,16.7,22.7,1449,11.7,344
108,서울,2015-05-09,17.6,24,1539,12.6,545
108,서울,2015-05-10,19.1,25.9,1511,13.5,609
108,서울,2015-05-11,18.4,24.1,1505,14.4,229
108,서울,2015-05-12,13.3,17.5,1450,10.3,518
108,서울,2015-05-13,17.4,21.4,1306,11.8,131
108,서울,2015-05-14,20.4,26.6,1543,15.3,528
108,서울,2015-05-15,19.1,23.7,1759,16.3,750
108,서울,2015-05-16,18,25.2,1407,11.6,545
108,서울,2015-05-17,18.6,25.2,1503,11.7,524
108,서울,2015-05-18,17.7,22.2,1341,13.7,456
108,서울,2015-05-19,14.8,16.2,1210,13,2353
108,서울,2015-05-20,16.3,21.9,1552,10.6,501
108,서울,2015-05-21,18.7,26,1427,12.6,546
108,서울,2015-05-22,20,27.2,1352,13.7,424
108,서울,2015-05-23,20.6,28.3,1547,13.6,610
108,서울,2015-05-24,21,28.5,1517,14,610
108,서울,2015-05-25,20.8,28.7,1359,14.4,534
108,서울,2015-05-26,21.5,30.3,1444,14.1,513
108,서울,2015-05-27,23.2,31.5,1504,14.4,536
108,서울,2015-05-28,24.3,32.2,1323,16.7,550
108,서울,2015-05-29,23.8,29.8,1305,18.5,446
108,서울,2015-05-30,19.8,23.2,1715,17,2354
108,서울,2015-05-31,22.1,30.4,1528,15.3,503
108,서울,2015-06-01,21.7,28.5,1312,15.8,601
108,서울,2015-06-02,23.1,29.8,1344,18.1,411
108,서울,2015-06-03,23.3,29.4,1639,17.1,559
108,서울,2015-06-04,24.2,31.5,1255,17.1,602
108,서울,2015-06-05,19.1,22,001,17.5,2300
108,서울,2015-06-06,22.4,28.9,1523,16.4,540
108,서울,2015-06-07,23.4,31.5,1602,18.7,450
108,서울,2015-06-08,22.4,27.8,1503,18.2,456
108,서울,2015-06-09,22.2,28.1,1336,18.8,249
108,서울,2015-06-10,25.3,34.9,1519,17.6,424
108,서울,2015-06-11,24.6,30.2,1216,20.7,429
108,서울,2015-06-12,23.6,29.9,1547,19.4,529
108,서울,2015-06-13,24.7,30.9,1344,20.1,454
108,서울,2015-06-14,22.8,27.7,1348,17.8,725
108,서울,2015-06-15,24.2,30.6,1443,19.6,518
108,서울,2015-06-16,25,30.9,1535,20,516
108,서울,2015-06-17,23.4,30.8,1323,20.2,2359
108,서울,2015-06-18,24.8,31.3,1724,19.6,540
108,서울,2015-06-19,24.5,29.9,1613,20,451
108,서울,2015-06-20,19.6,22.6,001,17,2355
108,서울,2015-06-21,22.4,29.6,1537,15.6,505
108,서울,2015-06-22,24,29.1,1430,19.4,426
108,서울,2015-06-23,24.7,31,1530,19.7,516
108,서울,2015-06-24,25.7,30.6,1346,21.1,513
108,서울,2015-06-25,24.8,29.1,1407,21,2330
108,서울,2015-06-26,21,25.3,1638,18,418
108,서울,2015-06-27,25.2,31.1,1555,19.2,544
108,서울,2015-06-28,25.4,31.1,1402,21,551
108,서울,2015-06-29,25.7,30.6,1417,21.2,525
108,서울,2015-06-30,24.4,29.2,1317,21.9,2031
108,서울,2015-07-01,23.7,27.9,1349,21,600
108,서울,2015-07-02,23.7,29.3,1552,20.4,505
108,서울,2015-07-03,23.3,28.3,1340,19.2,541
108,서울,2015-07-04,24.1,29.9,1604,18.2,523
108,서울,2015-07-05,24.2,29.6,1256,20.1,547
108,서울,2015-07-06,25.3,32.5,1544,20.2,532
108,서울,2015-07-07,25.6,29.7,1441,21.4,524
108,서울,2015-07-08,23.4,26.3,1539,20.7,458
108,서울,2015-07-09,26.5,31.8,1350,22.1,529
108,서울,2015-07-10,29.2,34.3,1459,23.6,422
108,서울,2015-07-11,30.4,36,1446,25.7,525
108,서울,2015-07-12,24.8,28,001,24,603
108,서울,2015-07-13,23.1,24.9,1823,21.4,1214
108,서울,2015-07-14,26.1,31.4,1440,22.5,428
108,서울,2015-07-15,27.9,33.9,1645,22.7,531
108,서울,2015-07-16,24.7,28.9,1539,20.6,2351
108,서울,2015-07-17,23.6,28.6,1521,18.4,539
108,서울,2015-07-18,24.3,27.8,1537,22.3,516
108,서울,2015-07-19,25.1,29.8,1633,21.3,705
108,서울,2015-07-20,27.5,31.2,1226,24.4,544
108,서울,2015-07-21,27,29.6,1708,24.6,829
108,서울,2015-07-22,27.7,31.7,1544,25.3,558
108,서울,2015-07-23,26.9,32.1,1342,24.9,2149
108,서울,2015-07-24,24.7,25.4,027,22.6,948
108,서울,2015-07-25,25,26.4,1357,24.4,018
108,서울,2015-07-26,26,30,1441,23.5,705
108,서울,2015-07-27,26.2,30,1717,24.4,519
108,서울,2015-07-28,27.7,31.2,1342,24.6,431
108,서울,2015-07-29,26.7,28.8,1752,24.8,929
108,서울,2015-07-30,28.6,33.1,1521,25.5,359
108,서울,2015-07-31,27.9,32.4,1405,26.2,348
108,서울,2015-08-01,28.2,31.6,1514,26,338
108,서울,2015-08-02,26.5,29.2,1609,24.1,227
108,서울,2015-08-03,27.9,31.5,1510,25.6,550
108,서울,2015-08-04,27.5,30.8,1540,25.4,516
108,서울,2015-08-05,28.6,32.7,1530,25.9,748
108,서울,2015-08-06,29.3,34.4,1422,24.5,611
108,서울,2015-08-07,28.9,34.4,1453,26,1705
108,서울,2015-08-08,26.6,33,1241,24.3,1500
108,서울,2015-08-09,26.7,31,1525,23.3,548
108,서울,2015-08-10,27,32,1535,23.9,545
108,서울,2015-08-11,26.8,30.6,1601,24.5,335
108,서울,2015-08-12,27.3,32.9,1540,22.1,533
108,서울,2015-08-13,26.5,31.1,1629,23.9,545
108,서울,2015-08-14,26.9,32.5,1436,22.7,436
108,서울,2015-08-15,27.1,30.8,1302,23.1,559
108,서울,2015-08-16,25.8,31.2,1520,20.7,2351
108,서울,2015-08-17,26.6,32.9,1547,19.8,532
108,서울,2015-08-18,27.9,32.2,1735,24.1,555
108,서울,2015-08-19,26.8,29.7,1339,24.2,543
108,서울,2015-08-20,25.4,28.1,1030,24.2,2340
108,서울,2015-08-21,25.2,29.3,1645,23,630
108,서울,2015-08-22,25.5,29.6,1545,23.4,636
108,서울,2015-08-23,26.3,31.7,1405,20.9,610
108,서울,2015-08-24,26.3,30.3,1307,23.3,546
108,서울,2015-08-25,21.7,24.5,001,19.2,2359
108,서울,2015-08-26,21.9,25.3,1141,18.9,204
108,서울,2015-08-27,24.7,30,1557,21.2,641
108,서울,2015-08-28,23.2,28.1,1303,19,539
108,서울,2015-08-29,24.4,30.8,1512,19,542
108,서울,2015-08-30,24.9,31,1523,19.9,621
108,서울,2015-08-31,25.9,31.2,1406,21,504
108,서울,2015-09-01,25.9,30.7,1405,22.6,559
108,서울,2015-09-02,23.9,27.7,1132,22,2353
108,서울,2015-09-03,23.9,28.2,1604,19.8,629
108,서울,2015-09-04,24.8,30.7,1418,20.6,553
108,서울,2015-09-05,21.9,23.6,001,19.4,1045
108,서울,2015-09-06,22.2,26.2,1153,19.3,640
108,서울,2015-09-07,22.6,28.7,1516,16.8,622
108,서울,2015-09-08,22.7,28.9,1510,16.2,632
108,서울,2015-09-09,22.4,30.1,1548,15.3,620
108,서울,2015-09-10,22.4,28.4,1411,17,559
108,서울,2015-09-11,21,24.4,1155,16.8,2113
108,서울,2015-09-12,19.2,24,1511,15.5,630
108,서울,2015-09-13,20.2,26,1555,15.2,614
108,서울,2015-09-14,22.1,27.8,1507,16.4,613
108,서울,2015-09-15,22.8,28.7,1340,17.4,517
108,서울,2015-09-16,21.6,26.7,1420,16,625
108,서울,2015-09-17,21.4,27.6,1430,15.5,643
108,서울,2015-09-18,21.9,29.2,1448,15.9,548
108,서울,2015-09-19,22.3,29,1607,17,649
108,서울,2015-09-20,22.1,28.3,1323,17.9,500
108,서울,2015-09-21,22.6,29.4,1546,16.5,624
108,서울,2015-09-22,23.9,31,1520,18,614
108,서울,2015-09-23,22,26.1,1226,19,620
108,서울,2015-09-24,23.4,30.6,1546,17.5,534
108,서울,2015-09-25,23.4,29.8,1538,19,626
108,서울,2015-09-26,22.4,28,1457,17.9,707
108,서울,2015-09-27,21.9,29.8,1520,14.2,633
108,서울,2015-09-28,21.4,28.3,1343,15.5,648
108,서울,2015-09-29,22.1,28.2,1510,15.9,612
108,서울,2015-09-30,21.3,26.2,1447,19.4,704
108,서울,2015-10-01,16.3,19.7,119,10.7,2343
108,서울,2015-10-02,16.5,21.5,1522,8.6,524
108,서울,2015-10-03,19.2,24.5,1409,13.3,2346
108,서울,2015-10-04,16.6,22.4,1506,11.2,640
108,서울,2015-10-05,18,25.6,1512,11,645
108,서울,2015-10-06,18.7,26.3,1404,12.1,639
108,서울,2015-10-07,19.6,25.7,1245,14.1,641
108,서울,2015-10-08,20.1,26.4,1509,15.7,554
108,서울,2015-10-09,16.2,20.5,1432,12.8,709
108,서울,2015-10-10,12.8,17.2,1535,10.4,2347
108,서울,2015-10-11,10.8,14.4,1327,8.1,618
108,서울,2015-10-12,12.3,17.9,1437,8.2,651
108,서울,2015-10-13,15,21.3,1344,7.8,638
108,서울,2015-10-14,17.1,24.5,1437,10.9,658
108,서울,2015-10-15,17.9,26.1,1537,12.1,635
108,서울,2015-10-16,17.5,24.2,1505,13.2,647
108,서울,2015-10-17,18.7,26.6,1519,12.4,648
108,서울,2015-10-18,17.9,24.2,1301,12.4,705
108,서울,2015-10-19,18.1,23.9,1442,13.6,509
108,서울,2015-10-20,18.8,25.1,1435,15.4,238
108,서울,2015-10-21,17.9,22.7,1459,13.9,614
108,서울,2015-10-22,17.5,23.1,1441,14.5,308
108,서울,2015-10-23,17.5,21.4,1434,15.2,001
108,서울,2015-10-24,16.9,22,1540,13.2,2344
108,서울,2015-10-25,16.3,22.8,1446,12.1,640
108,서울,2015-10-26,15,18.7,1324,12,253
108,서울,2015-10-27,12.1,15.9,1409,7.7,2351
108,서울,2015-10-28,9.9,15.8,1546,5.6,703
108,서울,2015-10-29,8.4,14.7,1404,3.2,713
108,서울,2015-10-30,5.4,10.4,1505,1.7,742
108,서울,2015-10-31,5.7,12.3,1521,1.1,528
108,서울,2015-11-01,7,12.6,1439,1.3,449
108,서울,2015-11-02,10.8,15.2,1526,6.1,718
108,서울,2015-11-03,11.8,18.7,1503,6.6,733
108,서울,2015-11-04,12.2,19.8,1458,5.8,654
108,서울,2015-11-05,13.2,19.2,1351,8.6,728
108,서울,2015-11-06,13.5,19.2,1305,9.6,2334
108,서울,2015-11-07,10.5,11.7,2246,9.3,249
108,서울,2015-11-08,11.1,11.8,1225,10.3,2333
108,서울,2015-11-09,10.8,12.1,1515,9.8,654
108,서울,2015-11-10,10,13.5,1624,7.7,744
108,서울,2015-11-11,11.6,17.7,1350,6.6,611
108,서울,2015-11-12,14.5,21,1422,10.2,404
108,서울,2015-11-13,11.5,13.1,910,10.5,2000
108,서울,2015-11-14,12.8,14.2,1433,11,001
108,서울,2015-11-15,13.4,17.2,1400,10.6,747
108,서울,2015-11-16,12.2,14,1446,10.7,337
108,서울,2015-11-17,13.9,19.3,1514,11,655
108,서울,2015-11-18,10.4,12.6,834,8.4,2211
108,서울,2015-11-19,8.9,10.8,1428,6.7,518
108,서울,2015-11-20,9.8,14.4,1345,7.1,452
108,서울,2015-11-21,9.2,15.4,1451,5,726
108,서울,2015-11-22,10.2,15.7,1315,5.9,635
108,서울,2015-11-23,8.5,11,1438,6.5,2357
108,서울,2015-11-24,5.6,8.8,1614,2.7,645
108,서울,2015-11-25,2.4,5.3,001,0.9,2355
108,서울,2015-11-26,-2.7,0.9,001,-4.8,240000
108,서울,2015-11-27,-2.8,2,1423,-7.3,606
108,서울,2015-11-28,0.1,2.6,1528,-2.7,001
108,서울,2015-11-29,2.5,3.9,2250,1,001
108,서울,2015-11-30,4.1,8.5,1523,0.9,2343
108,서울,2015-12-01,4,10.4,1541,-1.3,717
108,서울,2015-12-02,6,8.5,1126,2.9,2309
108,서울,2015-12-03,-0.7,3.3,001,-3.2,2357
108,서울,2015-12-04,-0.4,3.1,1643,-4.4,738
108,서울,2015-12-05,3.4,7.2,1331,0.6,2312
108,서울,2015-12-06,1.3,7.8,1545,-2,800
108,서울,2015-12-07,1.9,6.7,1514,-3.4,659
108,서울,2015-12-08,2.9,9.6,1418,-1.4,716
108,서울,2015-12-09,5,10.9,1520,-0.8,602
108,서울,2015-12-10,7.8,9.2,1327,5.8,2355
108,서울,2015-12-11,6.4,12.2,1345,3.3,512
108,서울,2015-12-12,5.2,11,1519,1.1,738
108,서울,2015-12-13,5.2,12.2,1440,0.9,802
108,서울,2015-12-14,5,6.4,1214,2.6,045
